_id,Recipe_id,Calories,cook_time,prep_time,servings,Recipe_title,total_time,Region,Sub_region,Continent,Source,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),Utensils,Processes,vegan,pescetarian,ovo_vegetarian,lacto_vegetarian,ovo_lacto_vegetarian
64057226a13d0d2d358919ca,5779,483.0,30,15,8,Breakfast Enchiladas,45,Mexican,Mexican,Latin American,AllRecipes,10.3652,161.9097,1.9211,13.9798,oven||skillet||cup||dish||dish||oven,preheat||heat||stir||cook||coat||dip||roll||top||cover||foil||bake||remove||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919cb,5780,657.0,35,5,6,BBQ Chicken Quesadilla,40,Mexican,Mexican,Latin American,AllRecipes,211.6281,1328.6648,100.0707,11.6955,pan||pan,cook||add||mix||add||assemble||top||spread||top||toast||heat||cook||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919cc,5781,525.0,45,10,5,Corn Truffle (Huitlacoche) Quesadillas,55,Mexican,Mexican,Latin American,AllRecipes,16.6864,612.5688,96.2252,16.7825,skillet||skillet,melt||heat||stir||cook||stir||cook||stir||evaporated||season||heat||moisten||place||cook||flip||cook||separate||place||cover||cover||mix||cook||cut||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919cf,5784,324.0,240,10,6,Slow Cooker Pulled Chicken Tacos,250,Mexican,Mexican,Latin American,AllRecipes,34.4461,766.0499,139.7389,4.9939,bowl||board||oven,season||add||add||stir||combine||cover||cook||remove||transfer||shred||ladle||mix||season||warm||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919d2,5787,699.0,20,20,6,Breakfast Enchiladas from Jones Dairy Farm,45,Mexican,Mexican,Latin American,AllRecipes,4.32,858.0,75.36,57.06,bowl||skillet||oven||bowl||tablespoon||dish,beat||cook||mix||set||preheat||place||sprinkle||cover||bake||set||serve||cover,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919db,5796,162.0,10,5,4,Camarones a la Diabla,15,Mexican,Mexican,Latin American,AllRecipes,5.4348,350.3674,62.5893,6.9787,skillet,melt||heat||cook||stir||season||add||cook||stir,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919de,5799,452.0,30,10,6,Taco Bake with Cauliflower Veggie Tots,40,Mexican,Mexican,Latin American,AllRecipes,43.1679,2009.3909,166.8245,128.7202,oven||skillet||dish,preheat||drain||stir||simmer||top||bake||garnish,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919e0,5801,667.0,30,10,4,Baked Chicken and Rice Chimichangas,40,Mexican,Mexican,Latin American,AllRecipes,13.5921,188.4892,3.2857,15.039,oven||sheet||bowl||sheet||oven,preheat||combine||prepare||remove||heat||stir||divide||brush||bake||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919eb,5812,896.0,20,20,4,Steak Fajitas,160,Mexican,Mexican,Latin American,AllRecipes,27.2645,893.7665,100.7368,42.9469,dish||skillet||skillet||pan,combine||place||refrigerate||heat||heat||add||fry||remove||set||add||cook||heat||stir||squeeze||stir||remove||heat||season||taste||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919ee,5815,448.0,1,4,1,Beanie Weenie Quesadilla Rolls,5,Mexican,Mexican,Latin American,AllRecipes,,,,,bowl||microwave,wrap||place||cook||place||sprinkle||melt,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919ef,5816,448.0,40,60,5,SPICY Enchiladas Verdes de Queso,100,Mexican,Mexican,Latin American,AllRecipes,98.5721,1311.4957,17.9561,104.6046,skillet||skillet||plate,place||pour||cover||blend||heat||pour||stir||reduce||heat||cook||stirring||remove||heat||heat||heat||place||fry||overcook||immerse||coat||place||sprinkle||place||sprinkle||spread||sprinkle||top,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919f0,5817,263.0,20,25,6,Authentic Mexican Chili Rellenos,60,Mexican,Mexican,Latin American,AllRecipes,1.9942,1990.438,12.56,214.51,oven||oven||sheet||bowl||bowl||bowl||mixer||bowl||skillet,preheat||set||place||cook||place||seal||cool||rinse||remove||rinse||dry||stuff||whisk||beat||fold||place||heat||heat||fry,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919f3,5820,0.0,0,0,4,Jimmy Dean 6-Layer Breakfast Casserole,0,Mexican,Mexican,Latin American,AllRecipes,11.3614,572.1732,40.2517,40.0086,oven||bowl||bowl||dish||oven,preheat||cream||place||add||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919f7,5824,505.0,9,10,4,Easy Chilaquiles,19,Mexican,Mexican,Latin American,AllRecipes,6.88,1174.16,50.24,106.04,skillet||skillet,heat||heat||add||fry||season||cook||stirring||set||remove||heat||top,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919f9,5826,468.0,15,20,6,Low Cholesterol Turkey Tacos,35,Mexican,Mexican,Latin American,AllRecipes,24.1087,753.1364,102.0562,26.29,skillet,heat||heat||saute||drain||stir||mix||cook||stir||meld||fill||top,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919fc,5829,370.0,35,10,8,Beef and Bell Pepper Fajitas,45,Mexican,Mexican,Latin American,AllRecipes,24.0371,860.7262,109.1043,38.3113,skillet||bowl||skillet||bowl||skillet||skillet,heat||heat||add||cook||stir||transfer||heat||add||cook||stir||add||stir||mix||boil||reduce||heat||cover||simmer||cook||stir||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919fe,5831,655.0,30,15,6,Creamy Beef Enchiladas,45,Mexican,Mexican,Latin American,AllRecipes,51.6328,1728.3976,162.0192,93.7743,oven||skillet||skillet||bowl||skillet||dish||oven,preheat||heat||heat||cook||stir||stir||cook||stir||add||stir||top||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919ff,5832,351.0,10,30,6,Fiery Fish Tacos with Crunchy Corn Salsa,40,Mexican,Mexican,Latin American,AllRecipes,96.002,757.0453,14.0066,37.9073,bowl||bowl,preheat||heat||mix||stir||zest||brush||sprinkle||grate||cook,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a01,5834,602.0,25,20,8,Turkey and Yam Spicy Tacos,45,Mexican,Mexican,Latin American,AllRecipes,150.6606,1253.7507,85.389,35.498,bowl||skillet,put||cook||stirring||coat||place||heat||cook||stir||stir||caramelize||season||fold||cook||garnish||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a02,5835,297.0,65,20,8,Traditional Chilaquiles,90,Mexican,Mexican,Latin American,AllRecipes,231.661,1717.391,37.6758,91.8186,oven||saucepan||skillet||plate||dish||bowl||oven,preheat||blend||smooth||transfer||boil||reduce||heat||simmer||stirring||add||simmer||heat||heat||fry||drain||spread||mix||sprinkle||bake||cool,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a04,5837,251.0,190,10,6,Spicy Turkey Tacos,200,Mexican,Mexican,Latin American,AllRecipes,4.6552,886.7967,121.8692,38.9272,cooker,combine||pour||cover||cook||heat||heat||cook||fill,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a07,5840,232.0,10,5,2,Scrambled Eggs with Chorizo,15,Mexican,Mexican,Latin American,AllRecipes,2.16,429.0,37.68,28.53,skillet||bowl||skillet,spray||heat||add||cook||stir||whisk||cook||stir||set,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891924,5613,113.0,0,20,4,Mesclun and Mango Salad with Ginger Carrot Dressing,20,Australian,Australian,Australasian,AllRecipes,57.6968,571.6847,13.8185,34.682,bowl||bowl,mix||sprinkle||serve,1.0,1.0,0.0,0.0,0.0
64057226a13d0d2d35891926,5615,76.0,0,20,8,Tejano Style Shrimp Cocktail,20,Australian,Australian,Australasian,AllRecipes,38.2487,631.1254,115.6619,4.2779,bowl,stir,0.0,1.0,0.0,0.0,0.0
64057226a13d0d2d3589192a,5619,238.0,30,15,6,Fantastic Lemon Butter Fillet,45,Australian,Australian,Australasian,AllRecipes,36.2646,704.5263,22.2198,57.7371,oven||saucepan||sheet||oven||fork,preheat||melt||heat||mix||boil||cook||stir||arrange||cover||sprinkle||cover||bake||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d3589192d,5622,420.0,5,20,4,"Strawberry, Spinach, and Pear Salad",25,Australian,Australian,Australasian,AllRecipes,59.6907,592.555,17.0103,37.9052,skillet||bowl||cup,place||heat||set||cool||arrange||dress||serve,0.0,0.0,0.0,1.0,0.0
64057226a13d0d2d3589192e,5623,624.0,0,15,4,Spring Strawberry Spinach Salad,15,Australian,Australian,Australasian,AllRecipes,128.6214,2448.16,12.5131,223.5233,bowl,mix||place||blend||smooth||stir||coat,1.0,1.0,0.0,0.0,0.0
64057226a13d0d2d3589193c,5637,356.0,0,15,6,Avocado and Tomato Salad,75,Australian,Australian,Australasian,AllRecipes,43.6309,196.4832,8.2261,1.6347,bowl,dust||pour||cover||chill||blend,1.0,1.0,0.0,0.0,0.0
64057226a13d0d2d35891940,5641,505.0,25,15,12,Addictive Sweet Potato Burritos,40,Australian,Australian,Australasian,AllRecipes,209.8391,1490.9207,99.6371,44.6946,oven||skillet||sheet||oven,preheat||heat||mash||stir||heat||remove||heat||stir||divide||fold||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891941,5642,256.0,0,0,4,Long Soup,0,Australian,Australian,Australasian,AllRecipes,148.5084,1346.9949,95.5284,42.4907,skillet,heat||heat||add||fry||stir||add||boil||reduce||heat||simmer||stirring||stir||add||cook,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891943,5644,302.0,50,10,6,Zucchini Mediterranean Style,60,Australian,Australian,Australasian,AllRecipes,42.6623,558.064,10.007,42.4465,saucepan||saucepan,boil||stir||reduce||heat||cover||simmer||heat||heat||stir||cook||mix||season||reduce||heat||cover||simmer||stirring||stir||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d3589194a,5651,646.0,40,35,6,Shearers' Mince and Potato Hot Pot,75,Australian,Australian,Australasian,AllRecipes,49.4356,1563.394,110.5627,101.76,oven||bowl||saucepan||saucepan||dish||oven,preheat||place||cover||heat||heat||stir||season||cook||heat||melt||blend||stir||cook||stir||reduce||heat||blend||season||taste||pour||cover||top||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891953,5660,93.0,0,10,7,Marinated Cherry Tomato Salad,130,Australian,Australian,Australasian,AllRecipes,7.5061,506.8612,0.1549,54.5584,bowl||cup||dish,mix||stir||coat||chill||stir||top,1.0,1.0,0.0,0.0,0.0
64057226a13d0d2d35891958,5665,128.0,15,15,12,Australian-Style Pumpkin Scones,30,Australian,Australian,Australasian,AllRecipes,106.6251,551.388,9.2914,11.9781,oven||bowl||bowl||knife||sheet||oven,preheat||rub||add||mix||pour||mix||cut||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d3589195c,5669,177.0,0,0,8,Creamy Butternut Squash With Cinnamon Soup,0,Australian,Australian,Australasian,AllRecipes,104.2597,929.6163,44.6353,43.0149,pan||pan||pot,heat||add||squash||saute||stirring||reduce||heat||add||add||add||simmer||heat||reduce||heat||simmer||puree||smooth||pour||blend||add||add||garnish||add||heat||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d3589195d,5670,172.0,40,20,6,Bread Crust Zucchini Quiche,60,Australian,Australian,Australasian,AllRecipes,49.5405,731.4642,59.2994,33.827,oven||plate||skillet||plate||bowl||plate||oven,preheat||cut||melt||add||cook||stir||mix||sprinkle||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891960,5673,408.0,20,20,6,Chicken Breast Cutlets with Artichokes and Capers,40,Australian,Australian,Australasian,AllRecipes,111.2009,2606.3512,230.6601,133.1661,skillet||pan||pan,combine||dredge||heat||heat||add||cook||set||pour||simmer||add||simmer||cook||whisk||place||simmer||reheat||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891963,5676,157.0,0,30,6,Watermelon Summer Salad,30,Australian,Australian,Australasian,AllRecipes,13.5446,579.5892,19.0502,51.6164,bowl||bowl,place||stand||drizzle||blend,0.0,0.0,0.0,1.0,0.0
64057226a13d0d2d35891967,5680,219.0,15,20,8,Spicy Black Bean Cakes,35,Australian,Australian,Australasian,AllRecipes,488.92,3265.8915,154.7571,87.573,bowl||skillet||skillet||bowl||fork||oven||oven||sheet,mix||cover||refrigerate||heat||heat||cook||stir||cook||transfer||stir||season||taste||mix||divide||broil||grease||place||broil||broil||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d3589196a,5683,228.0,25,10,4,Artichoke and Sun-Dried Tomato Chicken,35,Australian,Australian,Australasian,AllRecipes,0.0,79.56,0.0,9.0,skillet||skillet||pan||pan||pan||pan,season||heat||heat||place||cook||remove||set||cook||stirring||stir||cover||heat||simmer,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891970,5689,442.0,30,15,4,Chicken Vicious,45,Australian,Australian,Australasian,AllRecipes,266.6154,1277.9727,24.2716,11.5995,skillet,heat||heat||add||fry||stirring||pour||stirring||season||reduce||heat||cover||simmer||seasoning||taste||add||add||add||simmer||stir||stir||simmer,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891972,5691,112.0,10,10,6,Sorrel Soup,20,Australian,Australian,Australasian,AllRecipes,99.0984,775.4862,21.2124,33.3134,saucepan||processor,boil||heat||stir||heat||simmer||stir||boil||remove||heat||puree||heat||stir||cream||heat||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891973,5692,204.0,0,30,48,Chocolate Covered Easter Eggs,150,Australian,Australian,Australasian,AllRecipes,183.4815,4135.557,337.9498,260.3168,bowl||sheet||bowl||pan,mix||stir||divide||mix||mix||refrigerate||melt||stir||smooth||stir||set||refrigerate,0.0,0.0,0.0,1.0,0.0
64057226a13d0d2d35891976,5695,317.0,10,15,6,Goat Cheese and Arugula over Penne,25,Australian,Australian,Australasian,AllRecipes,177.678,2049.2515,78.8272,113.266,pot||bowl,cook||add||drain,0.0,0.0,0.0,1.0,0.0
64057226a13d0d2d3589197a,5699,214.0,25,15,6,"Rice, Asparagus and Cucumber Salad",100,Australian,Australian,Australasian,AllRecipes,39.5467,888.6939,100.722,38.7295,saucepan||fork||bowl||saucepan||bowl||bowl,boil||add||boil||reduce||heat||cover||cook||transfer||cool||cook||drain||cool||cut||add||whisk||dry||cover||refrigerate||season||garnish,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891983,5708,1020.0,10,25,4,Delia's Grilled Shrimp Sonora,35,Mexican,Mexican,Latin American,AllRecipes,78.856,3828.9076,148.5042,335.4667,,preheat||heat||place||cover||puree||smooth||season||taste||spread||dip||place||cook,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d3589198c,5717,1162.0,35,15,4,Carne Asada Breakfast Burrito,50,Mexican,Mexican,Latin American,AllRecipes,95.6103,3159.9526,302.9023,176.5861,bowl||bowl||skillet||skillet||bowl||skillet||skillet||microwave||pan,place||sprinkle||seasoning||coat||heat||heat||place||cook||stir||stir||add||cook||season||transfer||melt||add||stirring||set||transfer||cook||stir||melt||fold||brush||place,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891990,5721,416.0,45,10,4,Vegan Black Bean Quesadillas,55,Mexican,Mexican,Latin American,AllRecipes,257.8796,1592.5213,105.5051,19.6911,processor||bowl||skillet,blend||add||blend||transfer||stir||heat||heat||place||spread||place||cook||spray||cook,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891992,5723,694.0,18,0,4,Fish Tacos from Reynolds Wrap�,18,Mexican,Mexican,Latin American,AllRecipes,2.2653,1661.9015,359.2951,13.5923,oven||pan||pan||bowl||fork,preheat||wrap||foil||place||mix||seasoning||bake||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891995,5726,567.0,2,15,4,Shrimp Tacos,47,Mexican,Mexican,Latin American,AllRecipes,51.6486,603.5665,97.7146,3.9804,bowl||skillet,toss||cover||refrigerate||melt||heat||add||cook||stir||serve||fold,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891999,5730,387.0,0,25,4,Mushroom and Onion Vegetarian Tacos,25,Mexican,Mexican,Latin American,AllRecipes,17.4163,571.322,15.0509,50.4927,skillet,heat||cook||stirring||add||cook||reduce||heat||add||cook||remove||heat||add,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d3589199d,5734,404.0,45,45,8,Black Bean Lasagna II,90,Mexican,Mexican,Latin American,AllRecipes,238.8449,2220.4524,178.0205,63.4987,oven||pot||skillet||bowl||cup||oven,preheat||boil||add||cook||drain||coat||place||heat||stir||cook||set||set||coat||spread||cover||bake||garnish,0.0,0.0,0.0,1.0,0.0
64057226a13d0d2d358919a2,5739,456.0,75,10,6,Double Crust Bean Pie,85,Mexican,Mexican,Latin American,AllRecipes,203.7045,1206.7641,66.2882,18.423,oven||saucepan||oven,preheat||heat||heat||saute||reduce||heat||simmer||cover||top||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919a7,5744,851.0,30,30,6,Mexican Enchilada Casserole,60,Mexican,Mexican,Latin American,AllRecipes,34.8922,1122.0422,152.4147,39.1881,oven||saucepan||skillet||cup||skillet||dish||bowl||cup||oven,preheat||spray||combine||heat||simmer||stir||remove||heat||set||cook||stir||heat||cook||stir||cook||stirring||mix||remove||heat||spread||toss||spread||top||place||spread||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919b5,5758,520.0,50,15,8,Mexi-Quiche,80,Mexican,Mexican,Latin American,AllRecipes,33.8824,2820.855,176.1128,219.5466,oven||pan||skillet||skillet||bowl||oven||knife||oven,preheat||press||heat||heat||cook||stir||drain||stir||spread||bake||remove||cool,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919b7,5760,475.0,25,20,8,Sombrero Fajitas,45,Mexican,Mexican,Latin American,AllRecipes,31.6549,4101.796,451.8464,227.7305,skillet||skillet,seasoning||cut||heat||cook||stir||add||cook||stirring||stir||heat||remove||heat||top,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919b8,5761,442.0,65,45,10,Leftover Turkey Tamales,170,Mexican,Mexican,Latin American,AllRecipes,290.7446,3455.3462,33.9465,245.6696,bowl||bowl||cup||skillet||skillet||cup||saucepan,soak||drain||mix||stir||measure||set||add||heat||heat||saute||remove||heat||add||stir||top||place||boil||stand||cover||steam||add,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919ba,5763,198.0,20,20,6,Vegan Fajitas,70,Mexican,Mexican,Latin American,AllRecipes,257.4614,1612.0111,73.4716,34.8383,bowl||skillet,add||marinate||heat||heat||drain||stir,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919bf,5768,209.0,15,15,6,Farmer's Market Vegetarian Quesadillas,30,Mexican,Mexican,Latin American,AllRecipes,9.4002,161.88,1.6302,13.7784,pan||pan||pan||pan||cup||pan,cook||remove||coat||place||sprinkle||sprinkle||cook||remove||cut||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919c0,5769,735.0,30,30,6,Tacos in Pasta Shells,60,Mexican,Mexican,Latin American,AllRecipes,27.8479,1196.4152,115.9026,71.4853,skillet||pot||oven||dish||oven||oven||oven,drain||add||mix||simmer||boil||add||cook||drain||preheat||fill||pour||cover||bake||remove||top||cook||top||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919c9,5778,363.0,30,10,8,Black Bean and Corn Quesadillas,40,Mexican,Mexican,Latin American,AllRecipes,259.8677,1584.3506,77.1489,30.6724,saucepan||skillet||skillet,heat||heat||stir||cook||stir||add||mix||cook||melt||heat||place||place||cook||cook||melt,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919ce,5783,336.0,35,20,8,Mexican Egg Bake,55,Mexican,Mexican,Latin American,AllRecipes,33.5199,1178.3151,82.458,77.7874,oven||pan||pan||bowl||oven||skillet||pan,preheat||grease||beat||stir||bake||set||heat||heat||add||stir||heat||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919d1,5786,334.0,30,20,8,Dave's Mexican Veggie Tacos,50,Mexican,Mexican,Latin American,AllRecipes,288.77,1763.7041,87.7628,36.6803,skillet||skillet||bowl||skillet||spatula||skillet,heat||heat||cook||stir||add||cook||stir||add||cook||stir||mix||cook||stir||remove||transfer||heat||spread,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919d5,5790,249.0,35,15,12,Mexican Rice Casserole,50,Mexican,Mexican,Latin American,AllRecipes,255.6515,1958.2547,88.4694,69.657,saucepan||oven||dish||oven,boil||reduce||heat||cover||simmer||absorbed||preheat||stir||simmer||heat||spread||sprinkle||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919d7,5792,358.0,15,5,4,Mexican Pasta,20,Mexican,Mexican,Latin American,AllRecipes,426.4619,2414.313,103.8552,36.9195,pot||skillet,boil||add||cook||drain||heat||cook||stir||heat||stir||cook||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919d8,5793,141.0,5,10,6,Thanksgiving Quesadilla,15,Mexican,Mexican,Latin American,AllRecipes,18.49,257.8319,25.9382,8.8209,skillet||skillet,heat||heat||place||place||cook,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919dd,5798,360.0,15,30,4,Grilled Avocado and Veggie Tacos,45,Mexican,Mexican,Latin American,AllRecipes,19.5351,533.5637,14.6749,46.1439,pan||bowl||pan,brush||combine||sprinkle||heat||chop||slice||season||serve||top||heat,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919e1,5802,619.0,30,15,6,Quick Chiles Rellenos Bake,45,Mexican,Mexican,Latin American,AllRecipes,24.4311,540.3,7.3666,47.0803,oven||pan||bowl||oven,preheat||split||remove||arrange||process||arrange||whisk||bake||garnish,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919e2,5803,688.0,15,30,6,Venison Fajitas,45,Mexican,Mexican,Latin American,AllRecipes,12.2083,521.3265,1.5276,54.7457,tablespoon||pan||pan,combine||seasoning||sprinkle||mix||cover||refrigerate||heat||cook||remove||pour||cook||reheat,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919e3,5804,389.0,10,10,5,Quesadillas I,20,Mexican,Mexican,Latin American,AllRecipes,,,,,pan||pan,heat||heat||place||sprinkle||place||cover||remove||cut||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919e5,5806,100.0,7,25,12,Pumpkin Tacos,32,Mexican,Mexican,Latin American,AllRecipes,358.8423,4870.334,388.2059,248.3117,skillet||fork,heat||heat||cook||stir||cook||fill,1.0,1.0,0.0,0.0,0.0
64057226a13d0d2d358919e7,5808,699.0,15,15,4,Beef Fajitas,270,Mexican,Mexican,Latin American,AllRecipes,8.2424,1325.2411,181.1979,59.3939,bowl||skillet||skillet,whisk||pour||add||coat||marinate||heat||heat||cook||stir||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919ea,5811,471.0,0,15,4,Crunchy Fish Tacos,30,Mexican,Mexican,Latin American,AllRecipes,5.3245,631.1676,92.5662,24.5192,oven||sheet||sheet,heat||place||seal||crush||add||cut||add||coat||place||bake||place||add,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919f2,5819,440.0,0,30,4,Mexican Stuffed Peppers,70,Mexican,Mexican,Latin American,AllRecipes,238.9382,1259.5531,74.6764,8.2766,oven||skillet||pan||pan||pan||pan,heat||cook||seasoning||stirring||cut||chop||stir||cook||stirring||remove||stand||add||cover||bake||remove||top||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919f5,5822,283.0,9,40,6,Blackened Salmon Tacos with Chunky Mango Avocado Salsa,49,Mexican,Mexican,Latin American,AllRecipes,75.6855,1349.7738,183.8761,33.6418,bowl||skillet||fork||skillet,combine||add||mix||combine||cover||refrigerate||sprinkle||coat||heat||heat||add||cook||flip||skin||season||slice||heat||place||top,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919f6,5823,115.0,25,5,6,Cilantro-Lime Rice,30,Mexican,Mexican,Latin American,AllRecipes,2.6204,8.0225,0.1696,0.0316,saucepan,boil||heat||reduce||heat||cover||simmer||remove||heat||add||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d358919fd,5830,425.0,19,15,6,Navajo Tacos,49,Mexican,Mexican,Latin American,AllRecipes,15.0373,962.621,91.3261,58.2821,bowl||skillet||saucepan,mix||stir||cover||rest||heat||heat||add||cook||stir||drain||grease||stir||seasoning||simmer||combine||grease||press||heat||fry||drain||divide,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a05,5838,667.0,8,10,2,Cheesy Breakfast Quesadilla,18,Mexican,Mexican,Latin American,AllRecipes,5.424,383.6773,31.04,25.5793,skillet||bowl||skillet,heat||heat||add||cook||stir||add||cook||stirring||set||transfer||wipe||place||place||top||cover||cook||flip,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a06,5839,542.0,15,20,4,Chili Potato Burritos,35,Mexican,Mexican,Latin American,AllRecipes,10.059,61.173,1.986,2.273,pot||oven||bowl||pan||oven,boil||add||cook||drain||cool||mash||preheat||place||spread||sprinkle||bake,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a08,5841,272.0,20,10,5,Cilantro Lime Catfish,30,Mexican,Mexican,Latin American,AllRecipes,16.7113,346.1954,10.8797,28.8357,skillet||skillet,melt||heat||stir||cook||season||place||cook||turn||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a12,5851,155.0,10,25,4,Margarita Shrimp Fajitas,35,Mexican,Mexican,Latin American,AllRecipes,20.7189,564.7382,94.2071,12.7799,skillet,combine||heat||reduce||heat||add||cover||simmer,0.0,1.0,0.0,0.0,0.0
64057226a13d0d2d35891a13,5852,589.0,20,40,8,Fort Worth Fish Tacos,60,Mexican,Mexican,Latin American,AllRecipes,140.737,7176.5954,35.9261,729.8117,bowl||cup||bowl||pan,place||sprinkle||cover||refrigerate||combine||mix||stir||cover||refrigerate||whisk||whisk||heat||remove||fry||transfer||wrap||heat||assemble||top||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a16,5855,300.0,15,5,4,Tortellini Southwest,20,Mexican,Mexican,Latin American,AllRecipes,120.0712,784.5109,34.5127,18.5107,pot||saucepan,drain||simmer||place||pour||sprinkle||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a1a,5859,207.0,5,5,4,Santa Fe Veggie Quesadillas,10,Mexican,Mexican,Latin American,AllRecipes,82.803,442.295,24.1928,2.7122,skillet||skillet||pan||board,heat||place||spread||top||slice,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a1d,5862,320.0,0,0,4,Barbecue Portobello Quesadillas,45,Mexican,Mexican,Latin American,AllRecipes,36.7695,796.6366,108.083,21.9548,bowl||skillet||bowl||pan||cup||pan||board,combine||heat||heat||add||cook||stirring||add||cook||stirring||transfer||stir||combine||wipe||place||spread||fold||heat||heat||add||cook||transfer||cut||serve,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a20,5865,691.0,6,10,1,"Scrambled Eggs, Cheese, and Avocado Tortilla Bowl",18,Mexican,Mexican,Latin American,AllRecipes,7.4178,301.1458,21.1688,20.8155,oven||bowl||bowl||oven||dish||fork||microwave||bowl,preheat||press||whisk||stir||bake||cool||cook||set||remove||stir||cook||set||place,0.0,0.0,0.0,0.0,0.0
64057226a13d0d2d35891a0b,5844,455.0,5,15,6,Guaco-Tacos,20,Mexican,Mexican,Latin American,AllRecipes,41.3388,212.2746,16.8862,2.1252,oven||processor||bowl||sheet||oven,preheat||combine||chop||combine||mash||smooth||season||spread||place||spread||top,0.0,0.0,0.0,0.0,0.0
